id,date,profit
台灣加權股價指數,946915200.0,8756.55
台灣加權股價指數,947001600.0,8849.87
台灣加權股價指數,947088000.0,8922.03
台灣加權股價指數,947174400.0,8845.47
台灣加權股價指數,947433600.0,9102.6
台灣加權股價指數,947520000.0,8927.03
台灣加權股價指數,947606400.0,9144.65
台灣加權股價指數,947692800.0,9107.19
台灣加權股價指數,947779200.0,9023.24
台灣加權股價指數,947865600.0,9191.37
台灣加權股價指數,948038400.0,9315.43
台灣加權股價指數,948124800.0,9250.19
台灣加權股價指數,948211200.0,9151.44
台灣加權股價指數,948297600.0,9136.95
台灣加權股價指數,948384000.0,9255.94
台灣加權股價指數,948643200.0,9387.07
台灣加權股價指數,948729600.0,9372.37
台灣加權股價指數,948816000.0,9581.96
台灣加權股價指數,948902400.0,9628.98
台灣加權股價指數,948988800.0,9696.91
台灣加權股價指數,949075200.0,9636.38
台灣加權股價指數,949248000.0,9744.89
台灣加權股價指數,949334400.0,9856.39
台灣加權股價指數,950025600.0,10008.88
台灣加權股價指數,950112000.0,10057.67
台灣加權股價指數,950198400.0,10128.67
台灣加權股價指數,950457600.0,9971.45
台灣加權股價指數,950544000.0,9957.74
台灣加權股價指數,950630400.0,10064.49
台灣加權股價指數,950716800.0,10202.2
台灣加權股價指數,950803200.0,10096.38
台灣加權股價指數,950889600.0,10161.05
台灣加權股價指數,951062400.0,9912.67
台灣加權股價指數,951148800.0,9731.93
台灣加權股價指數,951235200.0,9642.26
台灣加權股價指數,951321600.0,9599.17
台灣加權股價指數,951408000.0,9432.49
台灣加權股價指數,951753600.0,9435.94
台灣加權股價指數,951840000.0,9689.1
台灣加權股價指數,951926400.0,9543.82
台灣加權股價指數,952012800.0,9588.03
台灣加權股價指數,952099200.0,9517.97
台灣加權股價指數,952272000.0,9367.91
台灣加權股價指數,952358400.0,9380.07
台灣加權股價指數,952444800.0,9389.49
台灣加權股價指數,952531200.0,9587.27
台灣加權股價指數,952617600.0,9429.6
台灣加權股價指數,952876800.0,8811.95
台灣加權股價指數,952963200.0,8835.58
台灣加權股價指數,953049600.0,8640.03
台灣加權股價指數,953136000.0,8682.76
台灣加權股價指數,953222400.0,8763.27
台灣加權股價指數,953481600.0,8536.05
台灣加權股價指數,953568000.0,9004.48
台灣加權股價指數,953654400.0,9069.39
台灣加權股價指數,953740800.0,9533.87
台灣加權股價指數,953827200.0,9482.64
台灣加權股價指數,954086400.0,9807.57
台灣加權股價指數,954172800.0,9856.6
台灣加權股價指數,954259200.0,9805.69
台灣加權股價指數,954345600.0,9931.94
台灣加權股價指數,954432000.0,9854.95
台灣加權股價指數,954518400.0,10050.43
台灣加權股價指數,954864000.0,10186.17
台灣加權股價指數,954950400.0,9969.28
台灣加權股價指數,955036800.0,9921.03
台灣加權股價指數,955123200.0,9934.57
台灣加權股價指數,955296000.0,10127.48
台灣加權股價指數,955382400.0,10068.05
台灣加權股價指數,955468800.0,9911.39
台灣加權股價指數,955555200.0,9662.6
台灣加權股價指數,955641600.0,9374.61
台灣加權股價指數,955728000.0,8866.8
台灣加權股價指數,955900800.0,8993.68
台灣加權股價指數,955987200.0,9307.03
台灣加權股價指數,956073600.0,9104.4
台灣加權股價指數,956160000.0,9109.05
台灣加權股價指數,956246400.0,9120.48
台灣加權股價指數,956505600.0,8808.09
台灣加權股價指數,956592000.0,8921.12
台灣加權股價指數,956678400.0,8535.96
台灣加權股價指數,956764800.0,8541.95
台灣加權股價指數,956851200.0,8824.36
台灣加權股價指數,956937600.0,8777.35
台灣加權股價指數,957196800.0,8638.75
台灣加權股價指數,957283200.0,8420.0
台灣加權股價指數,957369600.0,8425.38
台灣加權股價指數,957456000.0,8698.53
台灣加權股價指數,957542400.0,8657.13
台灣加權股價指數,957715200.0,8616.18
台灣加權股價指數,957801600.0,8635.84
台灣加權股價指數,957888000.0,8559.87
台灣加權股價指數,957974400.0,8349.91
台灣加權股價指數,958060800.0,8560.44
台灣加權股價指數,958320000.0,8465.02
台灣加權股價指數,958406400.0,8727.82
台灣加權股價指數,958492800.0,9085.74
台灣加權股價指數,958579200.0,9087.21
台灣加權股價指數,958665600.0,9119.77
台灣加權股價指數,958752000.0,8820.35
台灣加權股價指數,958924800.0,8807.57
台灣加權股價指數,959011200.0,8671.01
台灣加權股價指數,959097600.0,8500.41
台灣加權股價指數,959184000.0,8438.1
台灣加權股價指數,959270400.0,8559.46
台灣加權股價指數,959529600.0,8588.25
台灣加權股價指數,959616000.0,8764.42
台灣加權股價指數,959702400.0,8939.52
台灣加權股價指數,959788800.0,8842.63
台灣加權股價指數,959875200.0,8883.45
台灣加權股價指數,959961600.0,8935.64
台灣加權股價指數,960134400.0,8958.21
台灣加權股價指數,960307200.0,9115.47
台灣加權股價指數,960393600.0,9067.88
台灣加權股價指數,960480000.0,9036.66
台灣加權股價指數,960739200.0,8955.44
台灣加權股價指數,960825600.0,8891.09
台灣加權股價指數,960912000.0,8935.23
台灣加權股價指數,960998400.0,8844.97
台灣加權股價指數,961084800.0,8832.15
台灣加權股價指數,961171200.0,8770.8
台灣加權股價指數,961344000.0,8751.1
台灣加權股價指數,961430400.0,8690.66
台灣加權股價指數,961516800.0,8637.6
台灣加權股價指數,961603200.0,8771.77
台灣加權股價指數,961689600.0,8684.93
台灣加權股價指數,961948800.0,8529.56
台灣加權股價指數,962035200.0,8424.17
台灣加權股價指數,962121600.0,8365.63
台灣加權股價指數,962208000.0,8120.89
台灣加權股價指數,962294400.0,8265.09
台灣加權股價指數,962553600.0,8297.77
台灣加權股價指數,962640000.0,8052.54
台灣加權股價指數,962726400.0,8421.74
台灣加權股價指數,962812800.0,8289.39
台灣加權股價指數,962899200.0,8173.08
台灣加權股價指數,963158400.0,8154.67
台灣加權股價指數,963244800.0,8158.63
台灣加權股價指數,963331200.0,8059.75
台灣加權股價指數,963417600.0,8267.66
台灣加權股價指數,963504000.0,8497.13
台灣加權股價指數,963590400.0,8518.13
台灣加權股價指數,963763200.0,8585.52
台灣加權股價指數,963849600.0,8368.78
台灣加權股價指數,963936000.0,8411.88
台灣加權股價指數,964022400.0,8219.53
台灣加權股價指數,964108800.0,8167.37
台灣加權股價指數,964368000.0,8064.2
台灣加權股價指數,964454400.0,7900.39
台灣加權股價指數,964540800.0,7961.54
台灣加權股價指數,964627200.0,7956.28
台灣加權股價指數,964713600.0,8122.11
台灣加權股價指數,964800000.0,8143.93
台灣加權股價指數,964972800.0,8114.92
台灣加權股價指數,965059200.0,7984.65
台灣加權股價指數,965145600.0,7916.85
台灣加權股價指數,965232000.0,7844.93
台灣加權股價指數,965318400.0,7925.2
台灣加權股價指數,965404800.0,7841.43
台灣加權股價指數,965577600.0,7715.99
台灣加權股價指數,965664000.0,7797.78
台灣加權股價指數,965750400.0,8048.14
台灣加權股價指數,965836800.0,8024.69
台灣加權股價指數,965923200.0,7974.65
台灣加權股價指數,966182400.0,7848.87
台灣加權股價指數,966268800.0,7845.69
台灣加權股價指數,966355200.0,8003.53
台灣加權股價指數,966441600.0,8143.25
台灣加權股價指數,966528000.0,8176.82
台灣加權股價指數,966614400.0,8209.07
台灣加權股價指數,966787200.0,8257.88
台灣加權股價指數,966873600.0,8118.05
台灣加權股價指數,967046400.0,8098.84
台灣加權股價指數,967132800.0,8026.32
台灣加權股價指數,967392000.0,7845.87
台灣加權股價指數,967478400.0,7817.49
台灣加權股價指數,967564800.0,7543.96
台灣加權股價指數,967651200.0,7616.98
台灣加權股價指數,967737600.0,7420.06
台灣加權股價指數,967824000.0,7707.59
台灣加權股價指數,967996800.0,7803.02
台灣加權股價指數,968083200.0,7785.62
台灣加權股價指數,968169600.0,7610.78
台灣加權股價指數,968256000.0,7430.93
台灣加權股價指數,968342400.0,7367.99
台灣加權股價指數,968601600.0,7335.2
台灣加權股價指數,968774400.0,7391.66
台灣加權股價指數,968860800.0,7152.29
台灣加權股價指數,968947200.0,7155.45
台灣加權股價指數,969033600.0,7053.29
台灣加權股價指數,969206400.0,6910.14
台灣加權股價指數,969292800.0,6734.9
台灣加權股價指數,969379200.0,6880.09
台灣加權股價指數,969465600.0,6920.9
台灣加權股價指數,969552000.0,6612.09
台灣加權股價指數,969811200.0,6677.46
台灣加權股價指數,969897600.0,6749.03
台灣加權股價指數,969984000.0,6717.04
台灣加權股價指數,970070400.0,6564.87
台灣加權股價指數,970156800.0,6432.36
台灣加權股價指數,970243200.0,6185.14
台灣加權股價指數,970416000.0,6024.07
台灣加權股價指數,970502400.0,6143.44
台灣加權股價指數,970588800.0,5997.92
台灣加權股價指數,970675200.0,6029.65
台灣加權股價指數,970761600.0,6353.67
台灣加權股價指數,970848000.0,6352.03
台灣加權股價指數,971020800.0,6209.42
台灣加權股價指數,971193600.0,6040.55
台灣加權股價指數,971280000.0,5805.01
台灣加權股價指數,971366400.0,5876.11
台灣加權股價指數,971625600.0,5630.95
台灣加權股價指數,971712000.0,5702.36
台灣加權股價指數,971798400.0,5432.23
台灣加權股價指數,971884800.0,5081.28
台灣加權股價指數,971971200.0,5404.78
台灣加權股價指數,972057600.0,5599.74
台灣加權股價指數,972230400.0,5680.95
台灣加權股價指數,972316800.0,5918.63
台灣加權股價指數,972403200.0,6023.78
台灣加權股價指數,972489600.0,5941.85
台灣加權股價指數,972576000.0,5805.17
台灣加權股價指數,972835200.0,5659.08
台灣加權股價指數,972921600.0,5544.18
台灣加權股價指數,973008000.0,5425.02
台灣加權股價指數,973094400.0,5626.08
台灣加權股價指數,973180800.0,5796.08
台灣加權股價指數,973267200.0,5677.3
台灣加權股價指數,973440000.0,5657.48
台灣加權股價指數,973526400.0,5877.77
台灣加權股價指數,973612800.0,6067.94
台灣加權股價指數,973699200.0,6089.55
台灣加權股價指數,973785600.0,6088.74
台灣加權股價指數,974044800.0,5793.52
台灣加權股價指數,974131200.0,5772.51
台灣加權股價指數,974217600.0,5737.02
台灣加權股價指數,974304000.0,5454.13
台灣加權股價指數,974390400.0,5351.36
台灣加權股價指數,974476800.0,5167.35
台灣加權股價指數,974649600.0,4845.21
台灣加權股價指數,974736000.0,5103.0
台灣加權股價指數,974822400.0,5130.61
台灣加權股價指數,974908800.0,5146.92
台灣加權股價指數,974995200.0,5419.99
台灣加權股價指數,975254400.0,5433.78
台灣加權股價指數,975340800.0,5362.26
台灣加權股價指數,975427200.0,5319.46
台灣加權股價指數,975513600.0,5256.93
台灣加權股價指數,975600000.0,5342.06
台灣加權股價指數,975686400.0,5277.35
台灣加權股價指數,975859200.0,5174.02
台灣加權股價指數,975945600.0,5199.2
台灣加權股價指數,976032000.0,5170.62
台灣加權股價指數,976118400.0,5212.73
台灣加權股價指數,976204800.0,5252.83
台灣加權股價指數,976464000.0,5284.41
台灣加權股價指數,976550400.0,5380.09
台灣加權股價指數,976636800.0,5384.36
台灣加權股價指數,976723200.0,5320.16
台灣加權股價指數,976809600.0,5224.74
台灣加權股價指數,976896000.0,5134.1
台灣加權股價指數,977068800.0,5055.2
台灣加權股價指數,977155200.0,5040.25
台灣加權股價指數,977241600.0,4947.89
台灣加權股價指數,977328000.0,4817.22
台灣加權股價指數,977414400.0,4811.22
台灣加權股價指數,977760000.0,4721.36
台灣加權股價指數,977846400.0,4614.63
台灣加權股價指數,977932800.0,4797.14
台灣加權股價指數,978019200.0,4743.94
台灣加權股價指數,978105600.0,4739.09
台灣加權股價指數,978364800.0,4935.28
台灣加權股價指數,978451200.0,4894.79
台灣加權股價指數,978537600.0,5136.13
台灣加權股價指數,978624000.0,5295.53
台灣加權股價指數,978883200.0,5188.51
台灣加權股價指數,978969600.0,5376.12
台灣加權股價指數,979056000.0,5436.78
台灣加權股價指數,979142400.0,5369.24
台灣加權股價指數,979228800.0,5339.4
台灣加權股價指數,979488000.0,5379.66
台灣加權股價指數,979574400.0,5662.94
台灣加權股價指數,979660800.0,5769.95
台灣加權股價指數,979747200.0,5847.91
台灣加權股價指數,980697600.0,5680.06
台灣加權股價指數,980784000.0,5792.5
台灣加權股價指數,980870400.0,5936.2
台灣加權股價指數,980956800.0,5897.93
台灣加權股價指數,981043200.0,6049.26
台灣加權股價指數,981302400.0,5932.42
台灣加權股價指數,981388800.0,5849.06
台灣加權股價指數,981475200.0,5693.58
台灣加權股價指數,981561600.0,5758.6
台灣加權股價指數,981648000.0,5809.84
台灣加權股價指數,981907200.0,5847.07
台灣加權股價指數,981993600.0,6027.49
台灣加權股價指數,982080000.0,5887.68
台灣加權股價指數,982166400.0,6104.24
台灣加權股價指數,982252800.0,6045.67
台灣加權股價指數,982512000.0,5937.3
台灣加權股價指數,982598400.0,5971.29
台灣加權股價指數,982684800.0,5949.96
台灣加權股價指數,982771200.0,5759.04
台灣加權股價指數,982857600.0,5726.93
台灣加權股價指數,983116800.0,5716.02
台灣加權股價指數,983203200.0,5674.69
台灣加權股價指數,983376000.0,5499.86
台灣加權股價指數,983462400.0,5499.54
台灣加權股價指數,983721600.0,5609.74
台灣加權股價指數,983808000.0,5635.06
台灣加權股價指數,983894400.0,5777.13
台灣加權股價指數,983980800.0,5711.02
台灣加權股價指數,984067200.0,5680.43
台灣加權股價指數,984326400.0,5582.67
台灣加權股價指數,984412800.0,5610.4
台灣加權股價指數,984499200.0,5658.21
台灣加權股價指數,984585600.0,5742.74
台灣加權股價指數,984672000.0,5783.93
台灣加權股價指數,984931200.0,5641.89
台灣加權股價指數,985017600.0,5642.7
台灣加權股價指數,985104000.0,5623.42
台灣加權股價指數,985190400.0,5730.95
台灣加權股價指數,985276800.0,5800.55
台灣加權股價指數,985536000.0,5896.32
台灣加權股價指數,985622400.0,5884.33
台灣加權股價指數,985708800.0,5819.39
台灣加權股價指數,985795200.0,5833.88
台灣加權股價指數,985881600.0,5797.92
台灣加權股價指數,986140800.0,5607.73
台灣加權股價指數,986227200.0,5446.82
台灣加權股價指數,986313600.0,5405.85
台灣加權股價指數,986486400.0,5515.13
台灣加權股價指數,986745600.0,5401.83
台灣加權股價指數,986832000.0,5353.5
台灣加權股價指數,986918400.0,5467.75
台灣加權股價指數,987004800.0,5533.22
台灣加權股價指數,987091200.0,5495.47
台灣加權股價指數,987350400.0,5432.28
台灣加權股價指數,987436800.0,5431.95
台灣加權股價指數,987523200.0,5508.61
台灣加權股價指數,987609600.0,5608.5
台灣加權股價指數,987696000.0,5596.63
台灣加權股價指數,987955200.0,5597.7
台灣加權股價指數,988041600.0,5589.34
台灣加權股價指數,988128000.0,5516.2
台灣加權股價指數,988214400.0,5518.73
台灣加權股價指數,988300800.0,5416.67
台灣加權股價指數,988560000.0,5381.67
台灣加權股價指數,988732800.0,5304.24
台灣加權股價指數,988819200.0,5405.54
台灣加權股價指數,988905600.0,5244.05
台灣加權股價指數,989164800.0,5229.93
台灣加權股價指數,989251200.0,5176.71
台灣加權股價指數,989337600.0,5232.64
台灣加權股價指數,989424000.0,5122.17
台灣加權股價指數,989510400.0,5232.72
台灣加權股價指數,989769600.0,5176.45
台灣加權股價指數,989856000.0,5158.79
台灣加權股價指數,989942400.0,5082.02
台灣加權股價指數,990028800.0,5143.44
台灣加權股價指數,990115200.0,5111.67
台灣加權股價指數,990374400.0,4958.61
台灣加權股價指數,990460800.0,4991.48
台灣加權股價指數,990547200.0,5209.97
台灣加權股價指數,990633600.0,5226.79
台灣加權股價指數,990720000.0,5170.08
台灣加權股價指數,990979200.0,5079.72
台灣加權股價指數,991065600.0,5095.26
台灣加權股價指數,991152000.0,5057.07
台灣加權股價指數,991238400.0,5048.86
台灣加權股價指數,991324800.0,5013.96
台灣加權股價指數,991584000.0,4985.11
台灣加權股價指數,991670400.0,5065.06
台灣加權股價指數,991756800.0,5220.44
台灣加權股價指數,991843200.0,5153.35
台灣加權股價指數,991929600.0,5226.28
台灣加權股價指數,992188800.0,5271.3
台灣加權股價指數,992275200.0,5266.24
台灣加權股價指數,992361600.0,5209.71
台灣加權股價指數,992448000.0,5119.19
台灣加權股價指數,992534400.0,5158.63
台灣加權股價指數,992793600.0,5070.52
台灣加權股價指數,992880000.0,5039.98
台灣加權股價指數,992966400.0,5029.64
台灣加權股價指數,993052800.0,4984.88
台灣加權股價指數,993139200.0,4904.34
台灣加權股價指數,993484800.0,4785.12
台灣加權股價指數,993571200.0,4825.28
台灣加權股價指數,993657600.0,4768.55
台灣加權股價指數,993744000.0,4883.43
台灣加權股價指數,994003200.0,4886.86
台灣加權股價指數,994089600.0,4843.82
台灣加權股價指數,994176000.0,4739.16
台灣加權股價指數,994262400.0,4709.2
台灣加權股價指數,994348800.0,4707.01
台灣加權股價指數,994608000.0,4657.3
台灣加權股價指數,994694400.0,4616.71
台灣加權股價指數,994780800.0,4548.29
台灣加權股價指數,994867200.0,4633.54
台灣加權股價指數,994953600.0,4485.68
台灣加權股價指數,995212800.0,4368.69
台灣加權股價指數,995299200.0,4371.99
台灣加權股價指數,995385600.0,4219.89
台灣加權股價指數,995472000.0,4190.78
台灣加權股價指數,995558400.0,4220.33
台灣加權股價指數,995817600.0,4151.93
台灣加權股價指數,995904000.0,4040.77
台灣加權股價指數,995990400.0,4136.39
台灣加權股價指數,996076800.0,4300.41
台灣加權股價指數,996163200.0,4320.59
台灣加權股價指數,996508800.0,4352.98
台灣加權股價指數,996595200.0,4354.52
台灣加權股價指數,996681600.0,4490.19
台灣加權股價指數,996768000.0,4530.68
台灣加權股價指數,997027200.0,4470.73
台灣加權股價指數,997113600.0,4404.0
台灣加權股價指數,997200000.0,4514.1
台灣加權股價指數,997286400.0,4448.52
台灣加權股價指數,997372800.0,4476.91
台灣加權股價指數,997632000.0,4520.76
台灣加權股價指數,997718400.0,4589.6
台灣加權股價指數,997804800.0,4623.11
台灣加權股價指數,997891200.0,4687.33
台灣加權股價指數,997977600.0,4638.36
台灣加權股價指數,998236800.0,4550.36
台灣加權股價指數,998323200.0,4562.73
台灣加權股價指數,998409600.0,4487.52
台灣加權股價指數,998496000.0,4459.76
台灣加權股價指數,998582400.0,4310.32
台灣加權股價指數,998841600.0,4384.55
台灣加權股價指數,998928000.0,4368.38
台灣加權股價指數,999014400.0,4508.69
台灣加權股價指數,999100800.0,4503.86
台灣加權股價指數,999187200.0,4509.44
台灣加權股價指數,999446400.0,4454.77
台灣加權股價指數,999532800.0,4493.53
台灣加權股價指數,999619200.0,4424.91
台灣加權股價指數,999705600.0,4338.26
台灣加權股價指數,999792000.0,4302.16
台灣加權股價指數,1000051200.0,4289.1
台灣加權股價指數,1000137600.0,4176.93
台灣加權股價指數,1000310400.0,3952.49
台灣加權股價指數,1000396800.0,3774.62
台灣加權股價指數,1000828800.0,3781.17
台灣加權股價指數,1000915200.0,3698.84
台灣加權股價指數,1001001600.0,3591.85
台灣加權股價指數,1001260800.0,3533.51
台灣加權股價指數,1001347200.0,3493.78
台灣加權股價指數,1001433600.0,3625.53
台灣加權股價指數,1001520000.0,3567.63
台灣加權股價指數,1001606400.0,3636.94
台灣加權股價指數,1001952000.0,3492.12
台灣加權股價指數,1002038400.0,3446.26
台灣加權股價指數,1002124800.0,3493.66
台灣加權股價指數,1002211200.0,3585.46
台灣加權股價指數,1002470400.0,3520.35
台灣加權股價指數,1002556800.0,3618.93
台灣加權股價指數,1002729600.0,3789.93
台灣加權股價指數,1002816000.0,3801.5
台灣加權股價指數,1003075200.0,3712.82
台灣加權股價指數,1003161600.0,3794.86
台灣加權股價指數,1003248000.0,3817.13
台灣加權股價指數,1003334400.0,3811.2
台灣加權股價指數,1003420800.0,3845.62
台灣加權股價指數,1003680000.0,3900.62
台灣加權股價指數,1003766400.0,3874.42
台灣加權股價指數,1003852800.0,3986.67
台灣加權股價指數,1003939200.0,4012.2
台灣加權股價指數,1004025600.0,4043.57
台灣加權股價指數,1004284800.0,4065.1
台灣加權股價指數,1004371200.0,3915.61
台灣加權股價指數,1004457600.0,3903.49
台灣加權股價指數,1004544000.0,3929.69
台灣加權股價指數,1004630400.0,3998.48
台灣加權股價指數,1004889600.0,4080.51
台灣加權股價指數,1004976000.0,4082.92
台灣加權股價指數,1005062400.0,4158.15
台灣加權股價指數,1005148800.0,4135.03
台灣加權股價指數,1005235200.0,4123.78
台灣加權股價指數,1005494400.0,4172.63
台灣加權股價指數,1005580800.0,4136.54
台灣加權股價指數,1005667200.0,4277.7
台灣加權股價指數,1005753600.0,4403.59
台灣加權股價指數,1005840000.0,4446.62
台灣加權股價指數,1006099200.0,4548.63
台灣加權股價指數,1006185600.0,4455.8
台灣加權股價指數,1006272000.0,4533.37
台灣加權股價指數,1006358400.0,4450.02
台灣加權股價指數,1006444800.0,4519.08
台灣加權股價指數,1006704000.0,4608.32
台灣加權股價指數,1006790400.0,4580.33
台灣加權股價指數,1006876800.0,4447.58
台灣加權股價指數,1006963200.0,4465.83
台灣加權股價指數,1007049600.0,4441.12
台灣加權股價指數,1007308800.0,4646.61
台灣加權股價指數,1007395200.0,4766.43
台灣加權股價指數,1007481600.0,4924.56
台灣加權股價指數,1007568000.0,5208.86
台灣加權股價指數,1007654400.0,5333.93
台灣加權股價指數,1007913600.0,5321.28
台灣加權股價指數,1008000000.0,5273.97
台灣加權股價指數,1008086400.0,5539.31
台灣加權股價指數,1008172800.0,5407.54
台灣加權股價指數,1008259200.0,5486.73
台灣加權股價指數,1008518400.0,5456.15
台灣加權股價指數,1008604800.0,5329.19
台灣加權股價指數,1008691200.0,5221.96
台灣加權股價指數,1008777600.0,5309.1
台灣加權股價指數,1008864000.0,5109.24
台灣加權股價指數,1009123200.0,5164.73
台灣加權股價指數,1009209600.0,5372.81
台灣加權股價指數,1009296000.0,5392.43
台灣加權股價指數,1009382400.0,5332.98
台灣加權股價指數,1009468800.0,5398.28
台灣加權股價指數,1009728000.0,5551.24
台灣加權股價指數,1009900800.0,5600.05
台灣加權股價指數,1009987200.0,5526.32
台灣加權股價指數,1010073600.0,5638.53
台灣加權股價指數,1010332800.0,5834.89
台灣加權股價指數,1010419200.0,5810.08
台灣加權股價指數,1010505600.0,5865.54
台灣加權股價指數,1010592000.0,5871.28
台灣加權股價指數,1010678400.0,5687.59
台灣加權股價指數,1010937600.0,5611.86
台灣加權股價指數,1011024000.0,5592.74
台灣加權股價指數,1011110400.0,5488.33
台灣加權股價指數,1011196800.0,5501.13
台灣加權股價指數,1011283200.0,5522.8
台灣加權股價指數,1011542400.0,5798.05
台灣加權股價指數,1011628800.0,5804.1
台灣加權股價指數,1011715200.0,5769.78
台灣加權股價指數,1011801600.0,5801.92
台灣加權股價指數,1011888000.0,5950.64
台灣加權股價指數,1012147200.0,6007.33
台灣加權股價指數,1012233600.0,5846.19
台灣加權股價指數,1012320000.0,5812.67
台灣加權股價指數,1012406400.0,5872.14
台灣加權股價指數,1012492800.0,5857.93
台灣加權股價指數,1012752000.0,5849.85
台灣加權股價指數,1012838400.0,5844.25
台灣加權股價指數,1012924800.0,5926.08
台灣加權股價指數,1013961600.0,5968.61
台灣加權股價指數,1014048000.0,5861.66
台灣加權股價指數,1014134400.0,5692.18
台灣加權股價指數,1014220800.0,5656.1
台灣加權股價指數,1014307200.0,5609.83
台灣加權股價指數,1014566400.0,5510.71
台灣加權股價指數,1014652800.0,5499.79
台灣加權股價指數,1014739200.0,5696.11
台灣加權股價指數,1014912000.0,5680.78
台灣加權股價指數,1015171200.0,5874.48
台灣加權股價指數,1015257600.0,5957.75
台灣加權股價指數,1015344000.0,6097.57
台灣加權股價指數,1015430400.0,6048.15
台灣加權股價指數,1015516800.0,6011.65
台灣加權股價指數,1015776000.0,6196.26
台灣加權股價指數,1015862400.0,6122.54
台灣加權股價指數,1015948800.0,6088.34
台灣加權股價指數,1016035200.0,6070.5
台灣加權股價指數,1016121600.0,5951.45
台灣加權股價指數,1016380800.0,5972.11
台灣加權股價指數,1016467200.0,5906.73
台灣加權股價指數,1016553600.0,6059.06
台灣加權股價指數,1016640000.0,6046.52
台灣加權股價指數,1016726400.0,6140.42
台灣加權股價指數,1016985600.0,6219.17
台灣加權股價指數,1017072000.0,6242.64
台灣加權股價指數,1017158400.0,6147.75
台灣加權股價指數,1017244800.0,6209.92
台灣加權股價指數,1017331200.0,6167.47
台灣加權股價指數,1017590400.0,6186.44
台灣加權股價指數,1017676800.0,6243.46
台灣加權股價指數,1017763200.0,6294.66
台灣加權股價指數,1017849600.0,6207.09
台灣加權股價指數,1018195200.0,6190.83
台灣加權股價指數,1018281600.0,6069.85
台灣加權股價指數,1018368000.0,6059.21
台灣加權股價指數,1018454400.0,6073.76
台灣加權股價指數,1018540800.0,6182.59
台灣加權股價指數,1018800000.0,6196.0
台灣加權股價指數,1018886400.0,6257.73
台灣加權股價指數,1018972800.0,6390.68
台灣加權股價指數,1019059200.0,6387.21
台灣加權股價指數,1019145600.0,6448.12
台灣加權股價指數,1019404800.0,6462.3
台灣加權股價指數,1019491200.0,6390.62
台灣加權股價指數,1019577600.0,6455.39
台灣加權股價指數,1019664000.0,6355.59
台灣加權股價指數,1019750400.0,6306.93
台灣加權股價指數,1020009600.0,6205.09
台灣加權股價指數,1020096000.0,6065.73
台灣加權股價指數,1020268800.0,5867.83
台灣加權股價指數,1020355200.0,5910.32
台灣加權股價指數,1020614400.0,5642.48
台灣加權股價指數,1020700800.0,5663.98
台灣加權股價指數,1020787200.0,5711.53
台灣加權股價指數,1020873600.0,5739.28
台灣加權股價指數,1020960000.0,5807.3
台灣加權股價指數,1021219200.0,5742.66
台灣加權股價指數,1021305600.0,5755.92
台灣加權股價指數,1021392000.0,5910.69
台灣加權股價指數,1021478400.0,5801.47
台灣加權股價指數,1021564800.0,5789.84
台灣加權股價指數,1021824000.0,5574.71
台灣加權股價指數,1021910400.0,5443.18
台灣加權股價指數,1021996800.0,5541.64
台灣加權股價指數,1022083200.0,5549.96
台灣加權股價指數,1022169600.0,5706.4
台灣加權股價指數,1022428800.0,5729.9
台灣加權股價指數,1022515200.0,5669.53
台灣加權股價指數,1022601600.0,5623.23
台灣加權股價指數,1022688000.0,5736.19
台灣加權股價指數,1022774400.0,5675.65
台灣加權股價指數,1023033600.0,5571.08
台灣加權股價指數,1023120000.0,5527.8
台灣加權股價指數,1023206400.0,5599.42
台灣加權股價指數,1023292800.0,5591.02
台灣加權股價指數,1023379200.0,5433.02
台灣加權股價指數,1023638400.0,5499.33
台灣加權股價指數,1023724800.0,5405.42
台灣加權股價指數,1023811200.0,5399.96
台灣加權股價指數,1023897600.0,5562.23
台灣加權股價指數,1023984000.0,5562.12
台灣加權股價指數,1024243200.0,5537.81
台灣加權股價指數,1024329600.0,5536.42
台灣加權股價指數,1024416000.0,5399.5
台灣加權股價指數,1024502400.0,5445.77
台灣加權股價指數,1024588800.0,5460.53
台灣加權股價指數,1024848000.0,5384.89
台灣加權股價指數,1024934400.0,5316.04
台灣加權股價指數,1025020800.0,5123.04
台灣加權股價指數,1025107200.0,5071.76
台灣加權股價指數,1025193600.0,5153.71
台灣加權股價指數,1025452800.0,4969.32
台灣加權股價指數,1025539200.0,4995.08
台灣加權股價指數,1025625600.0,5047.82
台灣加權股價指數,1025712000.0,5130.8
台灣加權股價指數,1025798400.0,5255.23
台灣加權股價指數,1026057600.0,5377.86
台灣加權股價指數,1026144000.0,5388.52
台灣加權股價指數,1026230400.0,5262.01
台灣加權股價指數,1026316800.0,5202.59
台灣加權股價指數,1026403200.0,5416.5
台灣加權股價指數,1026662400.0,5393.01
台灣加權股價指數,1026748800.0,5318.01
台灣加權股價指數,1026835200.0,5250.82
台灣加權股價指數,1026921600.0,5242.11
台灣加權股價指數,1027008000.0,5161.92
台灣加權股價指數,1027267200.0,5043.5
台灣加權股價指數,1027353600.0,5159.23
台灣加權股價指數,1027440000.0,5039.48
台灣加權股價指數,1027526400.0,5045.07
台灣加權股價指數,1027612800.0,4855.34
台灣加權股價指數,1027872000.0,4858.44
台灣加權股價指數,1027958400.0,5005.04
台灣加權股價指數,1028044800.0,4940.38
